18.62,0,0,-3.10958
18.638,-1.8094e-05,-3.45357e-05,-3.15155
18.658,-5.53945e-05,-0.000188028,-3.21331
18.678,-0.000290263,-0.000464314,-3.26343
18.698,-0.00062915,-0.000863393,-3.31661
18.718,-0.000729984,-0.00138527,-3.42436
18.738,-0.000843416,-0.00202993,-3.54463
18.759,-0.000996128,-0.00279739,-3.68355
18.778,-0.00116385,-0.00368765,-3.82909
18.798,-0.0014047,-0.0047007,-3.98183
18.818,-0.00158869,-0.00583654,-4.17427
18.838,-0.00214373,-0.00709517,-4.28757
18.858,-0.00227189,-0.0084766,-4.56055
18.878,-0.00265671,-0.00998082,-4.74865
18.898,-0.00583263,-0.0116078,-4.57731
18.918,-0.00928893,-0.0133577,-4.04836
18.938,-0.0125095,-0.0152303,-4.21195
18.958,-0.0162798,-0.0172257,-3.64401
18.978,-0.0194873,-0.0193438,-3.56888
18.998,-0.0224317,-0.0215848,-3.53808
19.018,-0.0253673,-0.0239486,-3.50085
19.038,-0.0282827,-0.0264352,-3.48486
19.058,-0.0309368,-0.0290445,-3.7952
19.078,-0.0335957,-0.0317767,-3.85092
19.098,-0.0361116,-0.0346317,-3.72821
19.118,-0.0386738,-0.0376094,-3.82145
19.138,-0.0413277,-0.0407099,-4.16272
19.158,-0.0441237,-0.0439333,-4.27063
19.178,-0.0468683,-0.0472794,-4.40468
19.198,-0.0498729,-0.0507483,-4.51749
19.218,-0.053331,-0.05434,-4.27728
19.238,-0.0568302,-0.0580545,-4.33752
19.258,-0.0608854,-0.0618919,-4.29438
19.278,-0.0646098,-0.0658519,-4.7476
19.298,-0.0687253,-0.0699348,-4.78665
19.318,-0.0727889,-0.0741405,-4.49539
19.338,-0.0767087,-0.078469,-4.95764
19.358,-0.0811841,-0.0829203,-4.60252
19.378,-0.0854334,-0.0874943,-4.70178
19.398,-0.0899887,-0.0921912,-4.73805
19.418,-0.0948996,-0.0970108,-4.73323
19.438,-0.099516,-0.101953,-5.27879
19.458,-0.10515,-0.107019,-4.73421
19.478,-0.110055,-0.112207,-4.87269
19.498,-0.115514,-0.117517,-4.8432
19.518,-0.120805,-0.122951,-5.41172
19.538,-0.126351,-0.128507,-4.96788
