2.776,0,0,0
2.795,0.000680426,-0.00241362,0.762217
2.815,0.0013878,-0.00948933,0.958978
2.834,0.00168164,-0.0212009,0.920996
2.854,0.00516807,-0.0378457,0.21404
2.875,0.0193142,-0.0594322,-0.782728
2.894,0.0280845,-0.0851701,-1.95064
2.914,-0.00270051,-0.115882,-1.22269
2.934,-0.0412016,-0.151398,-0.523171
2.954,-0.0654504,-0.191613,-0.781739
2.975,-0.0754621,-0.236952,-1.96798
2.995,-0.0798026,-0.286801,-3.72438
3.015,-0.0931394,-0.341155,-5.18747
3.034,-0.163155,-0.399887,-3.88233
3.055,-0.314112,-0.464372,12
3.074,-0.452649,-0.532639,12
3.094,-0.426759,-0.606283,0.188886
3.114,-0.254493,-0.683379,-12
3.134,-0.0923055,-0.766866,-12
3.154,-0.267666,-0.853532,-12
3.174,-0.585467,-0.946676,9.16711
3.195,-0.956018,-1.04676,12
3.214,-1.15985,-1.14658,12
3.234,-1.09866,-1.25252,5.36437
3.254,-0.775721,-1.36448,-12
3.275,-0.394208,-1.48089,-12
3.294,-0.396759,-1.60088,-12
3.315,-0.672849,-1.72736,-12
3.334,-1.02356,-1.85627,-12
3.354,-1.38091,-1.99008,-11.0632
3.374,-1.9014,-2.13149,12
3.394,-2.15001,-2.27648,12
3.414,-2.08762,-2.42453,1.30405
3.435,-1.7607,-2.58133,-12
3.454,-1.4072,-2.73762,-12
3.474,-1.41658,-2.90028,-12
3.494,-1.6623,-3.06849,-12
3.515,-2.05379,-3.24602,-12
3.534,-2.55926,-3.42064,-12
3.554,-3.00694,-3.60074,12
3.574,-3.2822,-3.78946,12
3.594,-3.27098,-3.98054,-12
3.614,-3.11774,-4.17756,-12
3.634,-2.9389,-4.38112,-12
3.654,-2.86164,-4.58348,-12
3.674,-2.81838,-4.79395,-12
3.694,-2.78257,-5.01258,-12
3.714,-2.74511,-5.23085,-12
3.734,-2.73607,-5.45756,-12
3.755,-2.73902,-5.69192,-12
3.774,-2.74043,-5.91923,-12
3.794,-2.7255,-6.15843,-12
3.814,-2.6971,-6.40583,-12
3.834,-2.69328,-6.65465,-12
3.854,-2.6866,-6.90523,-12
3.874,-2.68398,-7.16707,-12
3.894,-2.68267,-7.42553,-12
3.914,-2.6827,-7.69528,-12
3.934,-2.6827,-7.96616,-12
3.954,-2.67999,-8.2455,-12
3.974,-2.68001,-8.53035,-12
3.994,-2.68138,-8.81203,-12
4.015,-2.68001,-9.10997,-12
4.034,-2.68002,-9.40256,-12
4.054,-2.68002,-9.70333,-12
4.075,-2.68002,-10.0118,-12
4.094,-2.68002,-10.3199,-12
4.114,-2.68002,-10.6352,-12
4.134,-2.68002,-10.9551,-12
4.154,-2.68002,-11.159,-12
4.174,-2.68002,-11.159,-12
4.194,-2.68002,-11.159,-12
4.214,-2.68002,-11.159,-12
4.234,-2.68002,-11.159,-12
4.254,-2.68002,-11.159,-12
4.274,-2.68002,-11.159,-12
4.294,-2.68002,-11.159,-12
4.314,-2.68002,-11.159,-12
4.334,-2.68002,-11.159,-12
4.354,-2.68002,-11.159,-12
4.374,-2.68002,-11.159,-12
4.394,-2.68002,-11.159,-12
4.414,-2.68002,-11.159,-12
4.434,-2.68002,-11.159,-12
4.454,-2.68002,-11.159,-12
4.474,-2.68002,-11.159,-12
4.494,-2.68002,-11.159,-12
4.515,-2.68002,-11.159,-12
4.534,-2.68002,-11.159,-12
4.554,-2.68002,-11.159,-12
4.574,-2.68002,-11.159,-12
100.796,-2.68002,-19.7765,0
100.815,0.00557318,-19.7792,-12
100.834,-0.0142573,-19.7864,-12
100.854,-0.0209073,-19.7985,-12
100.874,-0.104602,-19.815,-12
100.894,-0.422461,-19.8365,-12
100.914,-0.812551,-19.8628,-12
100.934,-1.2773,-19.8938,-12
100.954,-1.81842,-19.9294,-12
100.975,-2.43059,-19.9706,-12
100.994,-3.04328,-20.0153,-12
101.014,-3.47917,-20.0652,-12
101.034,-3.69359,-20.1199,-12
101.055,-3.85983,-20.1802,-12
101.074,-3.88728,-20.2434,-12
101.095,-3.89168,-20.3134,-12
101.115,-3.87771,-20.387,-12
101.135,-3.84645,-20.4655,-12
101.154,-3.82088,-20.5476,-12
101.174,-3.80213,-20.6359,-12
101.194,-3.77792,-20.727,-12
101.214,-3.75103,-20.825,-12
101.234,-3.72552,-20.9277,-12
101.254,-3.70408,-21.0343,-12
101.274,-3.68125,-21.1459,-12
101.295,-3.65571,-21.2637,-12
101.314,-3.63291,-21.383,-12
101.334,-3.61145,-21.5086,-12
101.354,-3.58997,-21.6401,-12
101.374,-3.56985,-21.7739,-12
101.395,-3.54972,-21.9173,-12
101.414,-3.53094,-22.0585,-12
101.434,-3.51215,-22.2084,-12
101.454,-3.49471,-22.3631,-12
101.474,-3.47997,-22.5219,-12
101.494,-3.46522,-22.6848,-12
101.515,-3.45317,-22.8566,-12
101.534,-3.4411,-22.8566,-12
101.554,-3.43037,-22.8566,-12
101.574,-3.421,-22.8566,-12
101.594,-3.4116,-22.8566,-12
101.614,-3.40221,-22.8566,-12
101.635,-3.39417,-22.8566,-12
101.654,-3.36983,-22.8566,-12
101.674,-3.30351,-22.8566,-12
101.695,-3.2294,-22.8566,-12
101.714,-3.23285,-22.8566,-12
101.734,-3.21543,-22.8566,-12
101.754,-3.18712,-22.8566,-12
101.774,-3.14803,-22.8566,-12
101.794,-3.11854,-22.8566,-12
101.814,-3.07137,-22.8566,-12
101.834,-3.03247,-22.8566,-12
101.854,-3.00983,-22.8566,-12
101.874,-2.99793,-22.8566,-12
101.894,-2.98048,-22.8566,-12
101.915,-2.95488,-22.8566,-12
101.934,-2.92798,-22.8566,-12
101.954,-2.91198,-22.8566,-12
101.974,-2.89997,-22.8566,-12
101.994,-2.88656,-22.8566,-12
102.014,-2.86635,-22.8566,-12
102.034,-2.84618,-22.8566,-12
102.054,-2.83011,-22.8566,-12
102.074,-2.82351,-22.8566,-12
102.095,-2.82091,-22.8566,-12
102.114,-2.81826,-22.8566,-12
102.135,-2.8183,-22.8566,-12
102.154,-2.81695,-22.8566,-12
102.174,-2.81697,-22.8566,-12
102.195,-2.81697,-22.8566,-12
102.214,-2.81697,-22.8566,-12
102.234,-2.81697,-22.8566,-12
102.254,-2.81697,-22.8566,-12
102.274,-2.81697,-22.8566,-12
102.294,-2.81697,-22.8566,-12
102.314,-2.81697,-22.8566,-12
102.334,-2.81697,-22.8566,-12
102.354,-2.81697,-22.8566,-12
102.374,-2.81697,-22.8566,-12
102.394,-2.81697,-22.8566,-12
102.414,-2.81697,-22.8566,-12
102.434,-2.81697,-22.8566,-12
102.454,-2.81697,-22.8566,-12
102.474,-2.81697,-22.8566,-12
102.494,-2.81697,-22.8566,-12
102.514,-2.81697,-22.8566,-12
102.534,-2.81697,-22.8566,-12
102.554,-2.81697,-22.8566,-12
102.574,-2.81697,-22.8566,-12
102.594,-2.81697,-22.8566,-12
102.614,-2.81697,-22.8566,-12
102.634,-2.81697,-22.8566,-12
102.655,-2.81697,-22.8566,-12
102.674,-2.81697,-22.8566,-12
102.694,-2.81697,-22.8566,-12
102.714,-2.81697,-22.8566,-12
102.734,-2.81697,-22.8566,-12
102.754,-2.81697,-22.8566,-12
102.774,-2.81697,-22.8566,-12
102.794,-2.81697,-22.8566,-12
102.814,-2.81697,-22.8566,-12
102.834,-2.81697,-22.8566,-12
102.855,-2.81697,-22.8566,-12
102.875,-2.81697,-22.8566,-12
102.894,-2.81697,-22.8566,-12
102.914,-2.81697,-22.8566,-12
102.934,-2.81697,-22.8566,-12
102.954,-2.81697,-22.8566,-12
124.516,-2.81697,-48.1618,0
124.534,0.00707008,-48.1618,-12
124.555,-0.0137553,-48.1618,-12
124.574,-0.0967729,-48.1618,-12
124.594,-0.399973,-48.1618,-12
124.614,-0.790732,-48.1618,-12
124.634,-1.24485,-48.1618,-12
124.654,-1.7997,-48.1618,-12
124.674,-2.43626,-48.1618,-12
124.694,-2.99444,-48.1618,-12
124.714,-3.47411,-48.1618,-12
124.734,-3.81731,-48.1618,-12
124.755,-3.96895,-48.1618,-12
124.775,-4.00294,-48.1618,-12
124.794,-4.02079,-48.1618,-12
124.814,-4.00532,-48.1618,-12
124.835,-3.98896,-48.1618,-12
124.854,-3.97955,-48.1618,-12
124.874,-3.97558,-48.1618,-12
124.894,-3.97157,-48.1618,-12
124.914,-3.96891,-48.1618,-12
124.935,-3.96352,-48.1618,-12
124.954,-3.96221,-48.1618,-12
124.974,-3.96224,-48.1618,-12
124.994,-3.96225,-48.1618,-12
125.015,-3.96225,-48.1618,-12
125.034,-3.96225,-48.1618,-12
125.054,-3.96225,-48.1618,-12
125.074,-3.96225,-48.1618,-12
125.094,-3.96225,-48.1618,-12
125.114,-3.96225,-48.1618,-12
125.134,-3.96225,-48.1618,-12
125.154,-3.96225,-48.1618,-12
125.174,-3.96225,-48.1618,-12
125.195,-3.96225,-48.1618,-12
125.214,-3.96225,-48.1618,-12
125.234,-3.96225,-48.1618,-12
125.254,-3.96225,-48.1618,-12
125.274,-3.96225,-48.1618,-12
125.295,-3.96225,-48.1618,-12
125.315,-3.95954,-48.1618,-12
125.334,-3.94055,-48.1618,-12
125.354,-3.9149,-48.1618,-12
125.374,-3.91107,-48.1618,-12
125.395,-3.9071,-48.1618,-12
125.414,-3.90446,-48.1618,-12
125.434,-3.89635,-48.1618,-12
125.454,-3.891,-48.1618,-12
125.474,-3.88427,-48.1618,-12
125.495,-3.87891,-48.1618,-12
125.514,-3.8749,-48.1618,-12
125.534,-3.87224,-48.1618,-12
125.554,-3.87228,-48.1618,-12
125.574,-3.87093,-48.1618,-12
125.594,-3.86823,-48.1618,-12
125.615,-3.86826,-48.1618,-12
125.634,-3.86826,-48.1618,-12
125.654,-3.86827,-48.1618,-12
125.674,-3.86827,-48.1618,-12
125.694,-3.86827,-48.1618,-12
125.714,-3.86827,-48.1618,-12
125.734,-3.86827,-48.1618,-12
125.754,-3.86827,-48.1618,-12
125.775,-3.86827,-48.1618,-12
125.794,-3.86827,-48.1618,-12
125.815,-3.86827,-48.1618,-12
125.834,-3.86827,-48.1618,-12
125.854,-3.86827,-48.1618,-12
125.874,-3.86827,-48.1618,-12
125.894,-3.86827,-48.1618,-12
125.915,-3.86827,-48.1618,-12
125.934,-3.86827,-48.1618,-12
125.954,-3.86827,-48.1618,-12
125.974,-3.86827,-48.1618,-12
125.994,-3.86827,-48.1618,-12
126.014,-3.86827,-48.1618,-12
126.034
