239.962,0,0,3.10958
239.98,1.72695e-05,-5.77102e-05,3.13022
240,3.53152e-05,-0.000241406,3.13319
240.02,4.24753e-05,-0.000534941,3.13196
240.04,3.89453e-05,-0.00095555,3.12497
240.06,2.45412e-05,-0.00149425,3.11418
240.08,-5.79521e-07,-0.00215853,3.09605
240.1,-3.66498e-05,-0.00294549,3.07324
240.121,-8.37327e-05,-0.00386586,3.04424
240.14,-0.000142318,-0.00487047,3.01513
240.16,-0.000213033,-0.00602158,2.98235
240.18,-0.000289743,-0.00727021,2.92833
240.2,-0.000379818,-0.00864223,2.87891
240.22,-0.000481266,-0.0101555,2.82331
240.24,-0.000593297,-0.0117501,2.76333
240.26,-0.000716368,-0.0135076,2.69796
240.28,-0.000850241,-0.0153661,2.62509
240.3,-0.000994434,-0.0173583,2.55105
240.32,-0.00114996,-0.0194877,2.46856
240.34,-0.00131656,-0.0216856,2.38118
240.36,-0.00149372,-0.0240131,2.28909
240.38,-0.00168189,-0.0265138,2.19029
240.4,-0.00188095,-0.0290613,2.08813
240.42,-0.00209116,-0.0318267,1.97641
240.44,-0.00231228,-0.0346019,1.86058
240.46,-0.00254585,-0.0375196,1.74634
240.48,-0.00279384,-0.040629,1.64122
240.5,-0.00304093,-0.0437866,1.48968
240.52,-0.00330282,-0.0471846,1.35366
240.54,-0.00357837,-0.0505612,1.21138
240.56,-0.00386603,-0.0540627,1.07273
240.58,-0.00416058,-0.0577846,0.915063
240.6,-0.00446889,-0.0615016,0.755449
240.62,-0.00478813,-0.0655197,0.602094
240.64,-0.00511876,-0.0695469,0.436793
240.66,-0.00545686,-0.073612,0.260454
240.68,-0.00580707,-0.0779715,0.076523
240.7,-0.00616878,-0.0823485,-0.105288
240.72,-0.00654303,-0.0868359,-0.289686
240.74,-0.00692585,-0.0914827,-0.487783
240.76,-0.0073199,-0.0962147,-0.689618
240.78,-0.00697019,-0.101082,-1.0599
240.8,-0.00818426,-0.106079,-0.970691
240.82,-0.00870384,-0.111252,-1.28142
240.84,-0.00923069,-0.116404,-1.52231
240.86,-0.00957659,-0.121761,-1.77084
240.88,-0.0101752,-0.127336,-1.95701
240.9,-0.0106387,-0.132898,-2.21197
240.92,-0.0109188,-0.138628,-2.51151
240.94,-0.0113666,-0.144395,-2.73544
240.96,-0.012003,-0.150436,-2.94363
240.98,-0.0127187,-0.156512,-3.1639
241,-0.013378,-0.162689,-3.46052
241.02,-0.0138727,-0.169,-3.77887
241.04,-0.0141887,-0.175406,-4.07882
241.06,-0.0148615,-0.18203,-4.28426
241.08,-0.0157472,-0.188675,-4.52822
241.1,-0.0167049,-0.195589,-4.79134
241.12,-0.0175366,-0.202279,-5.09045
241.14,-0.0181262,-0.209479,-5.43843
241.16,-0.0190613,-0.216726,-5.67578
241.18,-0.0231776,-0.223918,-5.29013
241.2,-0.0279474,-0.231285,-5.26656
241.22,-0.0330825,-0.238776,-5.30827
241.24,-0.0383401,-0.246393,-5.37898
241.26,-0.0435323,-0.254066,-5.4983
241.28,-0.0489672,-0.261992,-5.56721
241.3,-0.054503,-0.27014,-5.64898
241.32,-0.060238,-0.278123,-5.7249
241.34,-0.0661311,-0.283452,-5.77874
241.36,-0.0716612,-0.283452,-5.18767
241.38,-0.0776172,-0.283452,-4.78937
241.4,-0.0828236,-0.283452,-4.64118
241.42,-0.0880033,-0.283452,-4.38213
241.44,-0.0927264,-0.283452,-4.21104
241.46,-0.0971149,-0.283452,-4.04171
241.48,-0.101063,-0.283452,-3.91044
241.5,-0.104774,-0.283452,-3.75489
241.52,-0.108203,-0.283452,-3.62045
241.54,-0.111453,-0.283452,-3.47858
241.56,-0.114483,-0.283452,-3.35303
241.58,-0.117295,-0.283452,-3.23686
241.6,-0.12012,-0.283452,-3.08259
241.62,-0.122847,-0.283452,-2.94981
241.64,-0.125087,-0.283452,-2.90657
241.661,-0.127255,-0.283452,-2.80047
241.68,-0.129265,-0.283452,-2.71397
241.7,-0.130988,-0.283452,-2.66286
241.72,-0.132498,-0.283452,-2.61178
241.74,-0.133856,-0.283452,-2.55615
241.76,-0.135091,-0.283452,-2.50255
241.78,-0.136137,-0.283452,-2.46761
241.8,-0.136997,-0.283452,-2.44228
241.82,-0.137704,-0.283452,-2.41956
241.84,-0.138517,-0.283452,-2.34657
241.86,-0.139195,-0.283452,-2.32086
241.88,-0.139813,-0.283452,-2.28453
241.9,-0.140436,-0.283452,-2.23768
241.92,-0.141058,-0.283452,-2.19213
241.94,-0.141581,-0.283452,-2.16497
241.961,-0.142012,-0.283452,-2.14372
241.98,-0.142317,-0.283452,-2.13496
242,-0.142564,-0.283452,-2.12128
242.02,-0.14288,-0.283452,-2.07869
242.04,-0.143192,-0.283452,-2.04767
242.06,-0.143405,-0.283452,-2.03722
242.08,-0.143526,-0.283452,-2.03212
242.1,-0.143586,-0.283452,-2.02434
242.12,-0.143617,-0.283452,-2.01234
242.14,-0.143617,-0.283452,-2.00202
242.16,-0.143586,-0.283452,-1.99329
242.18,-0.143557,-0.283452,-1.97867
242.2,-0.143561,-0.283452,-1.95714
242.22,-0.14353,-0.283452,-1.94786
242.241,-0.1435,-0.283452,-1.93385
242.26,-0.143471,-0.283452,-1.9191
242.28,-0.143442,-0.283452,-1.90522
242.3,-0.143413,-0.283452,-1.8905
242.32,-0.143383,-0.283452,-1.87413
242.34,-0.143354,-0.283452,-1.86193
242.36,-0.143358,-0.283452,-1.84017
242.38,-0.143327,-0.283452,-1.83179
242.4,-0.143297,-0.283452,-1.81482
242.42,-0.143268,-0.283452,-1.80161
242.44,-0.143239,-0.283452,-1.78719
242.46,-0.143209,-0.283452,-1.77212
242.48,-0.14318,-0.283452,-1.75793
242.5,-0.143151,-0.283452,-1.74405
242.52,-0.143122,-0.283452,-1.72957
242.54,-0.146854,-0.283452,-3.58945
242.56,-0.147149,-0.283452,-3.52526
242.58,-0.148249,-0.283452,-3.33379
242.6,-0.149698,-0.283452,-3.19672
242.62,-0.151059,-0.283452,-3.14095
242.64,-0.152654,-0.283452,-3.02423
242.66,-0.154401,-0.283452,-2.91107
242.68,-0.156237,-0.283452,-2.80453
242.7,-0.157739,-0.283452,-2.78587
242.72,-0.159194,-0.283452,-2.72553
242.74,-0.160718,-0.283452,-2.6398
242.76,-0.161943,-0.283452,-2.62924
242.78,-0.163184,-0.283452,-2.56838
242.8,-0.164293,-0.283452,-2.53596
242.82,-0.16541,-0.283452,-2.48118
242.84,-0.166429,-0.283452,-2.44774
242.86,-0.167387,-0.283452,-2.41175
242.88,-0.168382,-0.283452,-2.35747
242.9,-0.169145,-0.283452,-2.35855
242.92,-0.169888,-0.283452,-2.32762
242.94,-0.170665,-0.283452,-2.284
242.96,-0.17131,-0.283452,-2.2744
242.98,-0.171732,-0.283452,-2.29222
243,-0.171986,-0.283452,-2.35571
243.02,-0.172215,-0.283452,-2.307
243.04,-0.1724,-0.283452,-2.30346
243.06,-0.17275,-0.283452,-2.25878
243.08,-0.173223,-0.283452,-2.2136
243.1,-0.173655,-0.283452,-2.19789
243.12,-0.174057,-0.283452,-2.18369
243.14,-0.174394,-0.283452,-2.17814
243.16,-0.174769,-0.283452,-2.15429
243.18,-0.175174,-0.283452,-2.12892
243.2,-0.175544,-0.283452,-2.11625
243.22,-0.175982,-0.283452,-2.08377
243.24,-0.176384,-0.283452,-2.06958
243.26,-0.176754,-0.283452,-2.05691
243.28,-0.176963,-0.283452,-2.0742
243.3,-0.17718,-0.283452,-2.06355
243.32,-0.177331,-0.283452,-2.06712
243.34,-0.177519,-0.283452,-2.0524
243.36,-0.177705,-0.283452,-2.04327
243.38,-0.17776,-0.283452,-2.06259
243.4,-0.177757,-0.283452,-2.07377
243.42,-0.177757,-0.283452,-2.07377
243.44,-0.177757,-0.283452,-2.07377
243.46,-0.177757,-0.283452,-2.07377
243.48,-0.177757,-0.283452,-2.07377
243.5,-0.17779,-0.283452,-2.06666
243.52,-0.177788,-0.283452,-2.07225
243.54,-0.177788,-0.283452,-2.07225
243.56,-0.177788,-0.283452,-2.07225
243.58,-0.177788,-0.283452,-2.07225
243.6,-0.177788,-0.283452,-2.07225
243.62,-0.177788,-0.283452,-2.07225
243.64,-0.177788,-0.283452,-2.07225
243.66,-0.177788,-0.283452,-2.07225
243.68,-0.177788,-0.283452,-2.07225
243.7,-0.177788,-0.283452,-2.07225
243.72,-0.177788,-0.283452,-2.07225
243.74,-0.177788,-0.283452,-2.07225
243.76,-0.177788,-0.283452,-2.07225
243.78,-0.177788,-0.283452,-2.07225
243.8,-0.177788,-0.283452,-2.07225
243.82,-0.177788,-0.283452,-2.07225
243.84,-0.177788,-0.283452,-2.07225
243.86,-0.177788,-0.283452,-2.07225
243.88,-0.177788,-0.283452,-2.07225
243.9,-0.177821,-0.283452,-2.06514
243.92,-0.177819,-0.283452,-2.07072
243.94,-0.177852,-0.283452,-2.06361
243.96,-0.177883,-0.283452,-2.06209
243.98,-0.177946,-0.283452,-2.05346
244,-0.178041,-0.283452,-2.04331
244.02,-0.1782,-0.283452,-2.02452
244.04,-0.178322,-0.283452,-2.02402
244.06,-0.178479,-0.283452,-2.01082
244.08,-0.178602,-0.283452,-2.01033
244.1,-0.178791,-0.283452,-1.99002
244.12,-0.178879,-0.283452,-2.00222
244.14,-0.178939,-0.283452,-2.00477
244.16,-0.179067,-0.283452,-1.9875
244.18,-0.179224,-0.283452,-1.97431
244.2,-0.179248,-0.283452,-1.99514
244.22,-0.179279,-0.283452,-1.99362
244.241,-0.179343,-0.283452,-1.98499
244.26,-0.179372,-0.283452,-1.98906
244.28,-0.17937,-0.283452,-1.99465
244.3,-0.179436,-0.283452,-1.98042
244.32,-0.179498,-0.283452,-1.97738
244.34,-0.17956,-0.283452,-1.97434
244.36,-0.179589,-0.283452,-1.97841
244.38,-0.17962,-0.283452,-1.97688
244.4,-0.179651,-0.283452,-1.97536
244.42,-0.179682,-0.283452,-1.97384
244.44,-0.179746,-0.283452,-1.96521
244.46,-0.179775,-0.283452,-1.96928
244.48
