173.477,-0.896053,-0.892613,-3.42395,0
173.497,-0.898373,-0.894864,-3.37032,0
173.517,-0.900807,-0.896993,-3.27987,0
173.537,-0.902919,-0.898999,-3.22032,0
173.557,-0.904865,-0.900883,-3.16681,0
173.577,-0.906955,-0.902643,-3.07256,0
173.597,-0.908786,-0.904281,-2.99984,0
173.617,-0.910388,-0.905796,-2.94279,0
173.637,-0.911887,-0.907188,-2.88261,0
173.657,-0.913312,-0.908458,-2.81491,0
173.677,-0.914602,-0.909604,-2.74925,0
173.697,-0.915943,-0.910628,-2.6571,0
173.717,-0.917181,-0.911529,-2.5626,0
173.737,-0.918283,-0.912308,-2.47005,0
173.757,-0.91928,-0.912963,-2.37462,0
173.777,-0.92005,-0.913496,-2.2953,0
173.797,-0.920528,-0.913906,-2.24119,0
173.817,-0.920872,-0.914193,-2.18848,0
173.837,-0.921329,-0.914357,-2.09984,0
173.857,-0.921684,-0.9144,-2.02013,0
173.879,-0.921963,-0.9144,-1.98099,0
173.897,-0.922118,-0.9144,-1.95817,0
173.917,-0.922242,-0.9144,-1.93972,0
173.937,-0.922273,-0.9144,-1.93535,0
173.957,-0.922273,-0.9144,-1.93544,0
173.977,-0.922273,-0.9144,-1.93544,0
173.997,-0.922304,-0.9144,-1.93071,0
174.017,-0.922304,-0.9144,-1.9308,0
174.037,-0.922304,-0.9144,-1.9308,0
174.057,-0.922304,-0.9144,-1.9308,0
174.077,-0.922304,-0.9144,-1.9308,0
174.097,-0.922304,-0.9144,-1.9308,0
174.117,-0.922304,-0.9144,-1.9308,0
174.137,-0.922304,-0.9144,-1.9308,0
174.157,-0.922304,-0.9144,-1.9308,0
174.177,-0.922304,-0.9144,-1.9308,0
174.197,-0.922304,-0.9144,-1.9308,0
174.217,-0.922304,-0.9144,-1.9308,0
174.237,-0.922335,-0.9144,-1.92608,0
174.257,-0.922335,-0.9144,-1.92617,0
174.277,-0.922367,-0.9144,-1.92145,0
174.297,-0.922367,-0.9144,-1.92153,0
174.317,-0.922367,-0.9144,-1.92153,0
174.337,-0.922367,-0.9144,-1.92153,0
174.357,-0.922367,-0.9144,-1.92153,0
174.377,-0.922367,-0.9144,-1.92153,0
174.397,-0.922367,-0.9144,-1.92153,0
174.417,-0.922367,-0.9144,-1.92153,0
174.438,-0.922367,-0.9144,-1.92153,0
174.457,-0.922367,-0.9144,-1.92153,0
174.477,-0.922367,-0.9144,-1.92153,0
549.48,0,-0.9144,-3.10958,0
550.659,0,-3.45357e-05,-3.10958,0
550.677,-1.807e-05,-3.45357e-05,-3.15161,0
550.697,-5.52901e-05,-0.000188028,-3.21356,0
550.718,-0.000290086,-0.000464314,-3.26386,0
550.738,-0.000722241,-0.000863393,-3.30305,0
550.757,-0.000853942,-0.00138527,-3.40668,0
550.78,-0.000934675,-0.00202993,-3.53556,0
550.797,-0.000653018,-0.00279739,-3.73763,0
550.818,-0.00125386,-0.00368765,-3.82307,0
550.838,-0.00155346,-0.0047007,-3.97491,0
550.858,-0.0018332,-0.00583654,-4.14728,0
550.877,-0.00190608,-0.00709517,-4.36931,0
550.898,-0.0022079,-0.0084766,-4.57434,0
550.918,-0.00525833,-0.00998082,-4.38106,0
550.938,-0.0086276,-0.0116078,-4.16502,0
550.958,-0.0122252,-0.0133577,-3.93349,0
550.978,-0.015709,-0.0152303,-3.73816,0
550.997,-0.0189549,-0.0172257,-3.59695,0
551.018,-0.0218387,-0.0193438,-3.52839,0
551.038,-0.0243604,-0.0215848,-3.53214,0
551.057,-0.0269246,-0.0239486,-3.54679,0
551.078,-0.0293752,-0.0264352,-3.5971,0
551.098,-0.031619,-0.0290445,-3.69681,0
551.117,-0.0339051,-0.0317767,-3.80786,0
551.137,-0.0363887,-0.0346317,-3.90736,0
551.158,-0.0391008,-0.0376094,-3.991,0
551.178,-0.041948,-0.0407099,-4.07307,0
551.197,-0.0448682,-0.0439333,-4.16272,0
551.218,-0.0479548,-0.0472794,-4.24563,0
551.238,-0.0513943,-0.0507483,-4.29372,0
551.257,-0.0549376,-0.05434,-4.34529,0
551.277,-0.0585851,-0.0580545,-4.39965,0
551.298,-0.0623679,-0.0618919,-4.45207,0
551.318,-0.0660991,-0.0658519,-4.53098,0
551.338,-0.0699975,-0.0699348,-4.24366,-0
551.357,-0.0736878,-0.0741405,-4.72433,0
551.378,-0.0776384,-0.078469,-4.82505,0
551.397,-0.081662,-0.0829203,-4.93327,0
551.418,-0.0857276,-0.0874943,-5.05364,0
551.438,-0.0902084,-0.0921912,-5.12938,0
551.457,-0.0946997,-0.0970108,-5.22297,0
551.477,-0.0995753,-0.101953,-5.27656,0
551.497,-0.104741,-0.107019,-5.30539,0
551.518,-0.10998,-0.112207,-5.34226,0
551.538,-0.115417,-0.117517,-5.36766,0
551.557,-0.120801,-0.122951,-5.41973,0
551.578,-0.12601,-0.128507,-5.51664,0
551.598,-0.131728,-0.134187,-5.55413,0
551.618,-0.137301,-0.139989,-5.63335,0
551.638,-0.142947,-0.145913,-5.71937,0
551.658,-0.148946,-0.151961,-5.77029,0
551.678,-0.15508,-0.158131,-5.81999,0
551.697,-0.161381,-0.164425,-5.86311,0
551.718,-0.167692,-0.170841,-5.92336,0
551.737,-0.173983,-0.177379,-6.00502,0
551.757,-0.180222,-0.184041,-6.11273,0
551.777,-0.186629,-0.190825,-6.21333,0
551.798,-0.193108,-0.197732,-6.32162,0
551.817,-0.199753,-0.204762,-6.42315,0
551.838,-0.20672,-0.211915,-6.49458,0
551.857,-0.214009,-0.219191,-6.53636,0
551.877,-0.221216,-0.226589,-6.60988,0
551.9,-0.228464,-0.23411,-6.69509,0
551.917,-0.235536,-0.241754,-6.82542,0
551.938,-0.242464,-0.249521,-6.99552,0
551.957,-0.249684,-0.25741,-7.13936,0
551.978,-0.257964,-0.265422,-6.36988,-0
551.998,-0.265584,-0.273557,-7.26347,0
552.018,-0.273395,-0.281815,-7.37519,0
552.037,-0.281466,-0.290196,-7.46537,0
552.058,-0.289889,-0.298699,-7.52099,0
552.077,-0.298697,-0.307326,-7.53759,0
552.097,-0.307888,-0.316075,-7.51527,0
552.118,-0.317089,-0.324947,-7.5107,0
552.137,-0.326022,-0.333941,-7.56532,0
552.158,-0.334903,-0.343059,-7.64528,0
552.178,-0.343952,-0.352299,-7.71813,0
552.197,-0.353353,-0.361662,-7.75616,0
552.217,-0.36292,-0.371148,-7.78824,0
552.237,-0.37228,-0.380756,-7.8705,0
552.258,-0.381948,-0.390488,-7.02617,-0
552.277,-0.390815,-0.400342,-8.11665,0
552.298,-0.400799,-0.410319,-7.23094,-0
552.317,-0.410328,-0.420419,-8.28831,0
552.337,-0.420146,-0.430641,-8.39349,0
552.357,-0.429976,-0.440987,-8.51502,0
552.378,-0.440065,-0.451455,-8.61544,0
552.398,-0.450645,-0.46202,-8.60387,0
552.418,-0.461558,-0.472499,-8.49328,0
552.437,-0.472305,-0.482855,-8.39085,0
552.458,-0.482761,-0.493089,-8.3138,0
552.478,-0.493144,-0.503199,-8.2287,0
552.498,-0.503361,-0.513187,-8.15036,0
552.518,-0.513909,-0.523052,-8.00294,0
552.538,-0.52401,-0.532794,-7.90593,0
552.558,-0.533883,-0.542414,-7.82405,0
552.578,-0.543653,-0.55191,-7.73903,0
552.597,-0.553598,-0.561284,-7.60872,0
552.618,-0.563252,-0.570535,-7.50477,0
552.637,-0.572211,-0.579663,-7.48723,0
552.657,-0.581128,-0.588669,-7.45579,0
552.677,-0.590066,-0.597551,-7.40284,0
552.697,-0.599211,-0.606311,-7.30024,0
552.718,-0.608158,-0.614948,-7.2099,0
552.737,-0.617001,-0.623462,-7.11652,0
552.757,-0.62546,-0.631854,-7.06286,0
552.778,-0.633877,-0.640122,-6.20824,-0
552.798,-0.641724,-0.648268,-6.99675,0
552.817,-0.64987,-0.656291,-6.93377,0
552.838,-0.657477,-0.664192,-6.9343,0
552.858,-0.665385,-0.671969,-6.86941,0
552.877,-0.673095,-0.679624,-6.81706,0
552.898,-0.680546,-0.687156,-6.78527,0
552.917,-0.688141,-0.694565,-6.71247,0
552.938,-0.695694,-0.701851,-6.62815,0
552.958,-0.70277,-0.709015,-6.5979,0
552.978,-0.710301,-0.716055,-6.47878,0
552.997,-0.717511,-0.722973,-6.39154,0
553.019,-0.724647,-0.729768,-6.29618,0
553.038,-0.731649,-0.736441,-6.20284,0
553.057,-0.738359,-0.74299,-6.13497,0
553.078,-0.745215,-0.749417,-6.02599,0
553.097,-0.750441,-0.755721,-6.14637,0
553.117,-0.756872,-0.761902,-6.06127,0
553.138,-0.76326,-0.767961,-5.96765,0
553.158,-0.769574,-0.773896,-5.8667,0
553.177,-0.775349,-0.779709,-5.82918,0
553.198,-0.780927,-0.785399,-5.8018,0
553.217,-0.78668,-0.790966,-5.72887,0
553.238,-0.792454,-0.79641,-5.63506,0
553.257,-0.795728,-0.801732,-5.90249,0
553.278,-0.800891,-0.806931,-5.85805,0
553.297,-0.806415,-0.812007,-5.74564,0
553.317,-0.811835,-0.81696,-5.63178,0
553.338,-0.817181,-0.821791,-5.51042,0
553.358,-0.822578,-0.826498,-5.36274,0
553.378,-0.828027,-0.831083,-5.1891,0
553.398,-0.83359,-0.835545,-4.98007,0
553.417,-0.838737,-0.839884,-4.8161,0
553.437,-0.842286,-0.844101,-4.87517,0
553.458,-0.846854,-0.848194,-4.75717,0
553.478,-0.851347,-0.852165,-4.63485,0
553.497,-0.855735,-0.856013,-4.50984,0
553.518,-0.859896,-0.859739,-4.40094,0
553.537,-0.863796,-0.863341,-4.31252,0
553.557,-0.867469,-0.866821,-4.23976,0
553.578,-0.87113,-0.870178,-4.14969,0
553.598,-0.874626,-0.873412,-4.06656,0
553.617,-0.878079,-0.876523,-3.97101,0
553.637,-0.881522,-0.879512,-3.85869,0
553.657,-0.884767,-0.882378,-3.75802,0
553.677,-0.887099,-0.88512,-3.77711,0
553.697,-0.890261,-0.887741,-3.64941,0
553.717,-0.893131,-0.890238,-3.54992,0
553.737,-0.895804,-0.892613,-3.46129,0
553.757,-0.898342,-0.894864,-3.37434,0
553.778,-0.900869,-0.896993,-3.27034,0
553.798,-0.903199,-0.898999,-3.17799,0
553.818,-0.905269,-0.900883,-3.10621,0
553.837,-0.90711,-0.902643,-3.05009,0
553.857,-0.908879,-0.904281,-2.98612,0
553.877,-0.910606,-0.905796,-2.91,0
553.898,-0.912229,-0.907188,-2.83127,0
553.918,-0.913685,-0.908458,-2.75921,0
553.938,-0.915037,-0.909604,-2.68419,0
553.957,-0.916192,-0.910628,-2.62055,0
553.977,-0.917274,-0.911529,-2.54914,0
553.997,-0.918127,-0.912308,-2.49393,0
554.018,-0.918938,-0.912963,-2.42613,0
554.037,-0.91977,-0.913496,-2.33684,0
554.057,-0.92056,-0.913906,-2.23567,0
554.078,-0.921276,-0.914193,-2.12717,0
554.098,-0.921889,-0.914357,-2.01597,0
554.118,-0.922399,-0.9144,-1.91309,0
554.139,-0.922788,-0.9144,-1.8177,0
554.157,-0.922957,-0.9144,-1.83295,0
554.178,-0.923019,-0.9144,-1.82403,0
554.198,-0.92305,-0.9144,-1.81949,0
554.218,-0.92305,-0.9144,-1.81958,0
554.238,-0.923081,-0.9144,-1.81485,0
554.257,-0.923081,-0.9144,-1.81494,0
554.277,-0.923081,-0.9144,-1.81494,0
554.298,-0.923081,-0.9144,-1.81494,0
554.317,-0.923081,-0.9144,-1.81494,0
554.337,-0.923081,-0.9144,-1.81494,0
554.358,-0.923081,-0.9144,-1.81494,0
554.378,-0.923081,-0.9144,-1.81494,0
554.398,-0.923081,-0.9144,-1.81494,0
554.417,-0.923081,-0.9144,-1.81494,0
554.437,-0.923081,-0.9144,-1.81494,0
554.458,-0.923081,-0.9144,-1.81494,0
554.477,-0.923081,-0.9144,-1.81494,0
554.498,-0.923081,-0.9144,-1.81494,0
554.518,-0.923081,-0.9144,-1.81494,0
554.538,-0.923081,-0.9144,-1.81494,0
554.558,-0.923081,-0.9144,-1.81494,0
554.577,-0.923081,-0.9144,-1.81494,0
554.598,-0.923081,-0.9144,-1.81494,0
554.617,-0.923081,-0.9144,-1.81494,0
554.637,-0.923081,-0.9144,-1.81494,0
554.657,-0.923081,-0.9144,-1.81494,0
554.677,-0.923081,-0.9144,-1.81494,0
554.698,-0.923081,-0.9144,-1.81494,0
554.717,-0.923112,-0.9144,-1.81022,0
554.737,-0.923112,-0.9144,-1.81031,0
554.757,-0.923112,-0.9144,-1.81031,0
554.777,-0.923112,-0.9144,-1.81031,0
554.797,-0.923112,-0.9144,-1.81031,0
554.817,-0.923112,-0.9144,-1.81031,0
554.838,-0.923112,-0.9144,-1.81031,0
554.857,-0.923112,-0.9144,-1.81031,0
554.878,-0.923112,-0.9144,-1.81031,0
554.897,-0.923143,-0.9144,-1.80558,0
554.917,-0.923143,-0.9144,-1.80567,0
554.938,-0.923143,-0.9144,-1.80567,0
554.958,-0.923143,-0.9144,-1.80567
