117.798,0,0,0,0,0,0,0,0,0,0,0,0
117.817,9.63623e-05,5.74557e-10,8.29031e-06,0.00028615,0,0,1.98966,1.98964,0.0321303,0.0321555,0.0101409,0.0101407
117.837,0.000318997,1.67551e-09,8.3994e-06,0.00131639,0,0,2.45089,2.45084,0.0689717,0.0689966,0.0124918,0.0124914
117.857,0.000589584,6.86704e-09,6.87223e-06,0.00309004,0,0,2.95859,2.16842,0.105757,0.105781,0.0162098,0.084404
117.877,0.00126387,1.9381e-08,0.00139714,0.0056062,0,0,3.80463,3.18014,0.142684,0.142516,-0.0160751,0.0353441
117.897,0.00185354,-2.321e-07,-0.000760418,0.00886681,0,0,3.51672,2.87987,0.18009,0.18028,0.0517734,0.107249
117.917,0.00538875,5.5187e-06,0.00208163,0.0128682,0,0,3.88171,5.72152,0.217572,0.21705,0.0615757,-0.0992825
117.937,0.00680907,1.01584e-05,0.0020092,0.0176137,0,0,4.78839,4.90751,0.25632,0.25578,0.0330258,0.0251748
117.957,0.00756217,1.1515e-05,0.0018278,0.0231003,0,0,5.11005,4.73992,0.296158,0.295536,0.0566919,0.0887134
117.977,0.00909362,1.44808e-05,0.00222311,0.0293327,0,0,5.66788,4.12697,0.337405,0.336614,0.058832,0.190165
117.997,0.0107429,1.74423e-05,0.00159654,0.0363043,0,0,5.98849,5.71765,0.379144,0.378454,0.0836095,0.106496
118.017,0.0126114,1.96727e-05,0.0010532,0.0440197,0,0,6.41774,6.23705,0.421917,0.421472,0.09685,0.112192
118.037,0.0144093,2.17535e-05,0.00138426,0.0524831,0,0,6.83462,7.06593,0.465895,0.465325,0.11633,0.0936753
118.057,0.0168259,2.56928e-05,0.00177085,0.0593137,0,0,7.11365,7.58424,0.509434,0.508422,0.14098,0.0985363
118.077,0.0196185,3.01344e-05,0.00141993,0.0690834,0,0,7.53287,8.0265,0.556363,0.555486,0.161701,0.119362
118.097,0.0229322,3.47527e-05,0.00151669,0.0796031,0,0,7.18121,7.43157,0.603932,0.60292,0.179154,0.156132
118.117,0.0267126,4.10175e-05,0.00191092,0.090853,0,0,8.57663,8.42538,0.653067,0.651689,0.194498,0.204215
118.137,0.0311525,4.79923e-05,0.00130485,0.102855,0,0,8.83401,8.77187,0.703293,0.702351,0.228444,0.234363
118.157,0.0363964,5.56612e-05,0.0015612,0.115595,0,0,9.25532,9.44754,0.754838,0.753621,0.257634,0.239321
118.177,0.042052,6.65164e-05,0.00203658,0.129079,0,0,9.43314,9.03714,0.807964,0.806249,0.314126,0.345737
