7.401,0,0,-3.10958,0
7.419,-1.807e-05,-3.45357e-05,-3.15161,0
7.439,-5.52901e-05,-0.000188028,-3.21356,0
7.459,-0.000103406,-0.000464314,-3.2922,0
7.479,-0.000255653,-0.000863393,-3.37362,0
7.499,-0.000480949,-0.00138527,-3.46246,0
7.52,-0.000623976,-0.00202993,-3.58173,0
7.539,-0.000498066,-0.00279739,-3.75974,0
7.559,-0.000756054,-0.00368765,-3.89863,0
7.579,-0.000869543,-0.0047007,-4.0774,0
7.599,-0.00111825,-0.00583654,-4.25431,0
7.619,-0.00131568,-0.00709517,-4.45718,0
7.639,-0.00152402,-0.0084766,-4.67674,0
7.659,-0.00177433,-0.00998082,-4.90835,0
7.679,-0.0054581,-0.0116078,-4.63685,0
7.699,-0.00892715,-0.0133577,-4.43426,0
7.719,-0.0128462,-0.0152303,-4.17366,0
7.739,-0.0164032,-0.0172257,-3.98542,0
7.759,-0.019536,-0.0193438,-3.87876,0
7.779,-0.0224,-0.0215848,-3.83048,0
7.799,-0.0251816,-0.0239486,-3.81278,0
7.819,-0.0276945,-0.0264352,-3.85349,0
7.839,-0.0301586,-0.0290445,-3.91401,0
7.859,-0.0324732,-0.0317767,-4.02666,0
7.879,-0.0350499,-0.0346317,-4.11277,0
7.899,-0.0376685,-0.0376094,-4.21093,0
7.919,-0.0404534,-0.0407099,-4.30261,0
7.939,-0.0432492,-0.0439333,-4.41098,0
7.959,-0.0462424,-0.0472794,-4.50822,0
7.979,-0.049464,-0.0507483,-4.58971,0
7.999,-0.053042,-0.05434,-4.62791,0
8.019,-0.0564371,-0.0580545,-4.7286,0
8.039,-0.0603751,-0.0618919,-4.75817,0
8.059,-0.0644172,-0.0658519,-4.79055,0
8.079,-0.0680351,-0.0699348,-4.90453,0
8.099,-0.0718504,-0.0741405,-5.00736,0
8.119,-0.0758008,-0.078469,-5.10833,0
8.139,-0.0797311,-0.0829203,-5.23064,0
8.159,-0.0840186,-0.0874943,-5.30792,0
8.179,-0.0882771,-0.0921912,-5.42797,0
8.199,-0.0931724,-0.0970108,-5.46126,0
8.219,-0.0976746,-0.101953,-5.57155,0
8.239,-0.102623,-0.107019,-5.6336,0
8.259,-0.107675,-0.112207,-5.69845,0
8.279,-0.112863,-0.117517,-5.76144,0
8.299,-0.117875,-0.122951,-5.86896,0
8.319,-0.123182,-0.128507,-5.93811,0
8.339,-0.128242,-0.134187,-6.08767,0
8.359,-0.133753,-0.139989,-6.17568,0
8.379,-0.139274,-0.145913,-6.28041,0
8.399,-0.145186,-0.151961,-6.33133,0
8.419,-0.150941,-0.158131,-6.45187,0
8.439,-0.157334,-0.164425,-6.48148,0
8.459,-0.163552,-0.170841,-6.55565,0
8.479,-0.169999,-0.177379,-6.61404,0
8.499,-0.175834,-0.184041,-6.78186,0
8.519,-0.18196,-0.190825,-6.92459,0
8.539,-0.188222,-0.197732,-7.06549,0
8.559,-0.19465,-0.204762,-7.1999,0
8.579,-0.20143,-0.211915,-7.3,0
8.599,-0.208595,-0.219191,-7.36117,0
8.619,-0.215832,-0.226589,-7.42978,0
8.639,-0.223298,-0.23411,-7.48263,0
8.666,-0.230091,-0.241754,-7.65419,0
8.679,-0.237298,-0.249521,-7.78255,0
8.699,-0.244673,-0.25741,-7.90356,0
8.719,-0.252306,-0.265422,-8.00461,0
